epoch,train_loss,val_loss
79,0.41090740263462067,0.44921553134918213
80,0.37426306307315826,0.5708248019218445
81,0.37845946848392487,0.3277326822280884
82,0.37352344393730164,0.553229570388794
83,0.3535025715827942,0.6053930521011353
84,0.35941407084465027,0.5789217948913574
85,0.3530244380235672,0.439635694026947
86,0.3773966580629349,0.45428311824798584
87,0.3580699861049652,0.5540212392807007
88,0.37989066541194916,0.41907066106796265
89,0.3573208153247833,0.5162417888641357
90,0.3579971194267273,0.3263346552848816
91,0.3618512600660324,0.4178224205970764
92,0.35682252049446106,0.4051100015640259
93,0.35479629039764404,0.3542172908782959
94,0.3454085886478424,0.4046006202697754
95,0.33899055421352386,0.8260847330093384
96,0.34527505934238434,0.4628838896751404
97,0.35569068789482117,0.38870638608932495
98,0.3831096291542053,0.9958676099777222
99,0.3740314692258835,0.9998780488967896
100,0.4210702180862427,0.9998780488967896
101,0.4178001284599304,0.9998780488967896
102,0.397460013628006,0.9985842704772949
103,0.38853268325328827,0.8272145986557007
104,0.37163279950618744,0.5551490187644958
105,0.36327776312828064,0.3895496726036072
106,0.33854061365127563,0.5211981534957886
107,0.34582972526550293,0.5404462814331055
108,0.33222272992134094,0.4974493980407715
109,0.32962219417095184,0.7878296375274658
110,0.3251166194677353,0.5341418385505676
111,0.3359897583723068,0.6834921836853027
112,0.32942669093608856,0.6326844692230225
113,0.36202268302440643,0.6468883752822876
114,0.353582963347435,0.9998781085014343
115,0.37196895480155945,0.7327754497528076
116,0.35004493594169617,0.8287720680236816
117,0.38148319721221924,0.9998780488967896
118,0.4565505087375641,0.9998780488967896
119,0.5729964971542358,0.8272140026092529
120,0.5080113410949707,0.9998790621757507
121,0.5024928897619247,0.5274596214294434
122,0.48028726875782013,0.4248541593551636
123,0.46789252758026123,0.5557464957237244
124,0.5109002590179443,0.5355514287948608
125,0.4680633991956711,0.8079015612602234
126,0.43532538414001465,0.8193463087081909
127,0.434920996427536,0.9931540489196777
128,0.4047200530767441,0.6195344924926758
129,0.4022211879491806,0.6660157442092896
130,0.41299837827682495,0.5168545842170715
131,0.4814763814210892,0.9998780488967896
132,0.4094450920820236,0.689672589302063
133,0.5914410650730133,0.8272130489349365
134,0.4678461402654648,0.9998263716697693
135,0.43719401955604553,0.9998656511306763
136,0.4262712746858597,0.47873812913894653
137,0.43102823197841644,0.41575074195861816
138,0.42517073452472687,0.9787681698799133
139,0.3977062404155731,0.9445168972015381
140,0.5017542690038681,0.9998780488967896
141,0.42962877452373505,0.7095590829849243
142,0.3926260620355606,0.623875617980957
143,0.39859718084335327,0.523756742477417
144,0.3858816772699356,0.44678717851638794
145,0.41596460342407227,0.4874659776687622
146,0.3748595714569092,0.7625064849853516
147,0.42353226244449615,0.7355470061302185
148,0.4372648596763611,0.4048684239387512
149,0.4021587520837784,0.3879624605178833
150,0.38033147156238556,0.6340864896774292
151,0.3819846212863922,0.5384128093719482
152,0.39028170704841614,0.8005164265632629
153,0.4146471470594406,0.8238937854766846
154,0.5497134625911713,0.9998780488967896
155,0.5999551713466644,0.9998780488967896
156,0.568121463060379,0.9998780488967896
157,0.5886081755161285,0.9998780488967896
158,0.48848938941955566,0.7021712064743042
159,0.4757240265607834,0.6011315584182739
160,0.467964768409729,0.48035508394241333
161,0.4595799893140793,0.5330185890197754
162,0.44682106375694275,0.4566919207572937
163,0.44275814294815063,0.44093114137649536
164,0.4212595224380493,0.4709601402282715
165,0.40582139790058136,0.43816328048706055
166,0.3993474990129471,0.7937523722648621
167,0.7036205232143402,0.9998195767402649
168,0.4936155527830124,0.9623063206672668
169,0.43386897444725037,0.9997385144233704
170,0.40705303847789764,0.705406904220581
171,0.39991603791713715,0.37262147665023804
172,0.39433084428310394,0.5342150926589966
173,0.4083978682756424,0.3987128734588623
174,0.42164379358291626,0.9618857502937317
175,0.4648798108100891,0.5042768716812134
176,0.3740411847829819,0.658951461315155
177,0.3745824843645096,0.7288638353347778
178,0.3822096735239029,0.44093674421310425
179,0.3994131088256836,0.6256104707717896
180,0.4067256450653076,0.4003562331199646
181,0.3760676681995392,0.4140114188194275
182,0.376280277967453,0.4806894063949585
183,0.3983258754014969,0.7798011898994446
184,0.38342955708503723,0.40540963411331177
185,0.380146324634552,0.6490820646286011
186,0.4315261244773865,0.8982692956924438
187,0.3882544934749603,0.5918018817901611
188,0.4004657119512558,0.45894014835357666
189,0.37673527002334595,0.5329053401947021
190,0.37872181832790375,0.37334704399108887
191,0.3778770714998245,0.3326398730278015
192,0.3841441720724106,0.38137388229370117
193,0.384401872754097,0.3250808119773865
194,0.382746621966362,0.3369171619415283
195,0.37099598348140717,0.6102460622787476
196,0.3774973303079605,0.9998641610145569
197,0.39706259965896606,0.9622441530227661
198,0.3842112272977829,0.32490313053131104
199,0.3722405284643173,0.35271525382995605
200,0.3910205364227295,0.42167097330093384
201,0.38531287014484406,0.40062636137008667
202,0.3863515257835388,0.3489919900894165
203,0.404897540807724,0.6798629760742188
204,0.42675265669822693,0.9998780488967896
205,0.39955852925777435,0.999862551689148
206,0.38327012956142426,0.30711454153060913
207,0.3742888867855072,0.9974380731582642
208,0.4026285856962204,0.6088186502456665
209,0.3830449730157852,0.550275444984436
210,0.39151763916015625,0.5762632489204407
211,0.4086320698261261,0.4264354705810547
212,0.39295579493045807,0.3415769934654236
213,0.38087981939315796,0.4748963713645935
214,0.3800257295370102,0.5155697464942932
215,0.37955376505851746,0.47563427686691284
216,0.36188800632953644,0.4589325785636902
217,0.39535267651081085,0.46481484174728394
218,0.3461954742670059,0.44402676820755005
219,0.3444836735725403,0.9981148838996887
220,0.4882422685623169,0.8272135257720947
221,0.5805853754281998,0.9998782873153687
222,0.5606367588043213,0.9998780488967896
223,0.515489012002945,0.9998802542686462
224,0.46706485748291016,0.8672930002212524
225,0.43977583944797516,0.4871825575828552
226,0.4682481288909912,0.6465219259262085
227,0.4800504595041275,0.6215388178825378
228,0.40523485839366913,0.7994384765625
229,0.38102494180202484,0.5589406490325928
230,0.3850300461053848,0.323857843875885
231,0.38184621930122375,0.9582977294921875
232,0.604840874671936,0.9996742010116577
233,0.45530620217323303,0.9997704029083252
234,0.43113069236278534,0.4946643114089966
235,0.41986793279647827,0.5092394351959229
236,0.41956426203250885,0.48694920539855957
237,0.5010747313499451,0.6112421751022339
238,0.40664398670196533,0.9998780488967896
239,0.5221996307373047,0.8026484251022339
240,0.4996819794178009,0.7904272675514221
241,0.48261281847953796,0.7756338119506836
242,0.43777596950531006,0.8874682188034058
243,0.41118767857551575,0.446036696434021
244,0.44019055366516113,0.662269115447998
245,0.5464684665203094,0.9998780488967896
246,0.42565932869911194,0.7533878684043884
247,0.3939450532197952,0.3908519148826599
248,0.39582908153533936,0.3916965126991272
249,0.39842233061790466,0.6293656826019287
250,0.4348388612270355,0.4628902077674866
251,0.398128941655159,0.5559520125389099
252,0.410949245095253,0.9272943735122681
253,0.41250525414943695,0.9337224364280701
254,0.4002278000116348,0.978703498840332
255,0.37765711545944214,0.985052227973938
256,0.38343536853790283,0.49468177556991577
257,0.3681260198354721,0.8046846985816956
258,0.38636554777622223,0.9993273019790649
259,0.3726002126932144,0.9998780488967896
260,0.3716401010751724,0.9248710870742798
261,0.3521832525730133,0.9981091022491455
262,0.38258039951324463,0.9267206788063049
263,0.35231244564056396,0.9998767375946045
264,0.3864288479089737,0.827214241027832
265,0.3734048157930374,0.9991218447685242
266,0.39392752945423126,0.8272131681442261
267,0.38646969199180603,0.47605669498443604
268,0.3610854297876358,0.5842487812042236
269,0.3360573649406433,0.9996698498725891
270,0.357733890414238,0.5488654971122742
271,0.3545634150505066,0.32266443967819214
272,0.3615606278181076,0.5959967374801636
273,0.3734261989593506,0.797346830368042
274,0.35322436690330505,0.4554232954978943
275,0.36098580062389374,0.35221296548843384
276,0.364507257938385,0.33617913722991943
277,0.42635901272296906,0.43933194875717163
278,0.3609788417816162,0.4064958095550537
279,0.3758721500635147,0.4908435344696045
280,0.370222270488739,0.44424939155578613
281,0.3674655556678772,0.5304279327392578
282,0.36941349506378174,0.37400418519973755
283,0.36635735630989075,0.40378397703170776
284,0.3389054983854294,0.34803205728530884
285,0.3578043580055237,0.4467594027519226
286,0.3635235130786896,0.7597508430480957
287,0.37541741132736206,0.8282772898674011
288,0.39774230122566223,0.713770866394043
289,0.3648124635219574,0.8434994220733643
290,0.36862803995609283,0.829539954662323
291,0.3493770956993103,0.4162384867668152
292,0.40379534661769867,0.9277042746543884
293,0.38534727692604065,0.9808531999588013
294,0.5253366827964783,0.9601690769195557
295,0.43471500277519226,0.49638593196868896
296,0.43470732867717743,0.926016628742218
297,0.4796001762151718,0.8217547535896301
298,0.5943354815244675,0.9998780488967896
299,0.4559304118156433,0.9991090297698975
300,0.4130859822034836,0.41141873598098755
301,0.38610270619392395,0.737981379032135
302,0.5504154413938522,0.6163652539253235
303,0.5088612735271454,0.6266530156135559
304,0.48847004771232605,0.47567033767700195
305,0.5058087855577469,0.5581993460655212
306,0.42121101915836334,0.9016598463058472
307,0.3772228956222534,0.5177991390228271
308,0.34196700155735016,0.48991113901138306
309,0.3594186455011368,0.6002264022827148
310,0.3373226374387741,0.5265552997589111
311,0.33948861062526703,0.3651900887489319
312,0.3218451589345932,0.8502029180526733
313,0.33084842562675476,0.9851938486099243
314,0.3472389280796051,0.8493469953536987
315,0.32933409512043,0.7053794264793396
316,0.386785164475441,0.9986807107925415
317,0.48792193830013275,0.9954894185066223
318,0.483434721827507,0.9998215436935425
319,0.4501141756772995,0.9849849343299866
320,0.461027055978775,0.6620110869407654
321,0.4176517426967621,0.5751492381095886
322,0.37020333111286163,0.6892209053039551
323,0.4082668423652649,0.5827032923698425
324,0.4039086103439331,0.7315459847450256
325,0.3922474980354309,0.7225298881530762
326,0.3996964991092682,0.6058095097541809
327,0.3609488904476166,0.8267974257469177
328,0.3517661839723587,0.8165929317474365
329,0.35165098309516907,0.6744173765182495
330,0.3525046408176422,0.706207275390625
331,0.39951661229133606,0.7471552491188049
332,0.4199520945549011,0.6019341945648193
333,0.38017967343330383,0.4647971987724304
334,0.37581565976142883,0.8870438933372498
335,0.46975675225257874,0.9659619331359863
336,0.3794296085834503,0.6799458265304565
337,0.36531172692775726,0.5097301602363586
338,0.3614175319671631,0.5537500381469727
339,0.39588187634944916,0.6349663734436035
340,0.492311492562294,0.7075687050819397
341,0.49432530999183655,0.9932681322097778
342,0.4504924416542053,0.8280590176582336
343,0.4214765429496765,0.43459951877593994
344,0.41927075386047363,0.5862958431243896
345,0.38543643057346344,0.8010977506637573
346,0.4323374480009079,0.5504710674285889
347,0.44319193065166473,0.6034284830093384
348,0.4290388971567154,0.5768259763717651
349,0.4096301794052124,0.9970611333847046
350,0.39832891523838043,0.8324559330940247
351,0.39171460270881653,0.5529762506484985
352,0.3805733919143677,0.8276980519294739
353,0.361036017537117,0.8122033476829529
354,0.3445838689804077,0.9099081158638
355,0.36978840827941895,0.7851352691650391
356,0.3782329261302948,0.6383864879608154
357,0.36753030121326447,0.5256055593490601
358,0.4665282964706421,0.6484147310256958
359,0.4933621287345886,0.5348255634307861
360,0.4285120815038681,0.6742472648620605
361,0.4060443192720413,0.7124754190444946
362,0.3976145535707474,0.4951721429824829
363,0.39552833139896393,0.4873465895652771
364,0.35791267454624176,0.5887396335601807
365,0.3540635406970978,0.5527042150497437
366,0.3445277810096741,0.7580068111419678
367,0.47629790008068085,0.9998780488967896
368,0.41637541353702545,0.9259340167045593
369,0.4627498984336853,0.7055778503417969
370,0.3721395581960678,0.8018442392349243
371,0.3668050318956375,0.5122970342636108
372,0.3839375972747803,0.4420492649078369
373,0.3726028949022293,0.47976088523864746
374,0.37818731367588043,0.5082602500915527
375,0.33103086054325104,0.5592231154441833
376,0.33297115564346313,0.5586946606636047
377,0.31394921243190765,0.39491069316864014
378,0.30463074147701263,0.5384138822555542
379,0.3542451560497284,0.9947434067726135
380,0.3456650376319885,0.80361407995224
381,0.3096369057893753,0.4212315082550049
382,0.3139796853065491,0.9998761415481567
383,0.3403729647397995,0.39998358488082886
384,0.3857423961162567,0.5548492670059204
385,0.40113262832164764,0.7663509845733643
386,0.39994463324546814,0.5608348846435547
387,0.37819306552410126,0.7747714519500732
388,0.4241090416908264,0.473644495010376
389,0.3124920576810837,0.3237318992614746
390,0.3212909698486328,0.33706235885620117
391,0.380076602101326,0.5544308423995972
392,0.29589278995990753,0.6720790863037109
393,0.3409791588783264,0.5860159397125244
394,0.329742968082428,0.4483262300491333
395,0.3188965618610382,0.5838009119033813
396,0.2986841946840286,0.7849022746086121
397,0.32928846776485443,0.262958824634552
398,0.2960008382797241,0.7545302510261536
399,0.3465232104063034,0.4800364375114441
400,0.3362282067537308,0.9725416302680969
401,0.3186817467212677,0.5187473297119141
402,0.34693603217601776,0.9996082782745361
403,0.3642331510782242,0.9998776316642761
404,0.34096337854862213,0.7579852938652039
405,0.3263423293828964,0.9308512806892395
406,0.31955695152282715,0.6207026839256287
407,0.2892210930585861,0.3717905879020691
408,0.29772941768169403,0.7288961410522461
409,0.31530800461769104,0.7415496110916138
410,0.42470650374889374,0.4158821702003479
411,0.4851190894842148,0.6070020198822021
412,0.3893573582172394,0.38464272022247314
413,0.323574498295784,0.33939987421035767
414,0.31824392080307007,0.3382171392440796
415,0.29667748510837555,0.3314414620399475
416,0.29718439280986786,0.29248011112213135
417,0.2829867750406265,0.36475610733032227
418,0.2768314927816391,0.41463255882263184
419,0.2753946781158447,0.3731226921081543
420,0.4249233603477478,0.6206555366516113
421,0.27577123045921326,0.9992494583129883
422,0.3186423182487488,0.996006190776825
423,0.31242650747299194,0.5276857614517212
424,0.3094608783721924,0.8295326828956604
425,0.298544704914093,0.9619699716567993
426,0.2941039055585861,0.5901672840118408
427,0.28985968232154846,0.5990792512893677
428,0.2800823003053665,0.29193633794784546
429,0.2564240097999573,0.2587752342224121
430,0.240598663687706,0.4002915620803833
431,0.2903798073530197,0.39563530683517456
432,0.26271967589855194,0.31683409214019775
433,0.2694636881351471,0.35827314853668213
434,0.273228719830513,0.35524290800094604
435,0.25411999225616455,0.3335767984390259
436,0.2635941356420517,0.3524162173271179
437,0.4561617821455002,0.9998780488967896
438,0.3312442749738693,0.7424192428588867
439,0.3632112890481949,0.4185776710510254
440,0.2859856188297272,0.4870433807373047
441,0.29076457023620605,0.54356849193573
442,0.33145107328891754,0.5046485662460327
443,0.35827791690826416,0.818471372127533
444,0.37056034803390503,0.414620578289032
445,0.33054402470588684,0.49920111894607544
446,0.3059758394956589,0.5048657655715942
447,0.28828804194927216,0.39990341663360596
448,0.3301599621772766,0.9998776912689209
449,0.3929494172334671,0.9370359778404236
450,0.33830907940864563,0.9619430899620056
451,0.33181367814540863,0.32725846767425537
452,0.2924101799726486,0.8099891543388367
453,0.29802343249320984,0.9982801079750061
454,0.28789128363132477,0.5820127725601196
455,0.3019523322582245,0.9961355924606323
456,0.28310590982437134,0.9986114501953125
457,0.27862054109573364,0.9998565316200256
458,0.30772510170936584,0.9473500847816467
459,0.30227135121822357,0.35187214612960815
460,0.36954018473625183,0.9998711347579956
461,0.3266264349222183,0.9991366267204285
462,0.3072923421859741,0.45863592624664307
463,0.4259522259235382,0.999634861946106
464,0.3279626965522766,0.7774256467819214
465,0.30400218069553375,0.32955336570739746
466,0.3069668114185333,0.2834107279777527
467,0.2806864231824875,0.33960044384002686
468,0.27647581696510315,0.4715547561645508
469,0.30642928183078766,0.6283824443817139
470,0.3638346344232559,0.9940475225448608
471,0.3529816120862961,0.989092230796814
472,0.3532749116420746,0.3696376085281372
473,0.3078109622001648,0.9290962219238281
474,0.29477646946907043,0.3508496880531311
475,0.29679372906684875,0.43267858028411865
476,0.2857927083969116,0.3101500868797302
477,0.3107306659221649,0.2802644371986389
478,0.3367607891559601,0.35204875469207764
479,0.2985728532075882,0.34541332721710205
480,0.29178188741207123,0.2991963028907776
481,0.3011229932308197,0.371290385723114
482,0.3637036830186844,0.4653139114379883
483,0.3876813054084778,0.7897375226020813
484,0.3031739592552185,0.4038490056991577
485,0.30668874084949493,0.3090159296989441
486,0.29472072422504425,0.2927423119544983
487,0.2885267585515976,0.41651564836502075
488,0.27888327836990356,0.3075491189956665
489,0.29740820825099945,0.2860061526298523
490,0.26877978444099426,0.5039641261100769
491,0.2896326631307602,0.4347372055053711
492,0.29832401871681213,0.5645729303359985
493,0.3029850423336029,0.28110140562057495
494,0.2923493981361389,0.45564019680023193
495,0.29405665397644043,0.30790919065475464
496,0.2785894274711609,0.6106159687042236
497,0.29718175530433655,0.28372013568878174
498,0.2755454033613205,0.5800737142562866
499,0.3408622741699219,0.7090146541595459
500,0.3456438183784485,0.6873232126235962
1,0.6450851559638977,0.6781640648841858
2,0.4281916320323944,0.6537047624588013
3,0.3761424422264099,0.6915916204452515
4,0.3182917535305023,0.6859972476959229
5,0.27705830335617065,0.6734311580657959
6,0.2406221628189087,0.6570321321487427
7,0.2196674942970276,0.6866265535354614
8,0.23872241377830505,0.6411185264587402
9,0.2035805583000183,0.5908559560775757
10,0.19993895292282104,0.6194769144058228
11,0.1884356439113617,0.6244520545005798
12,0.17919921875,0.627029299736023
13,0.1702054738998413,0.5863907933235168
14,0.1646486520767212,0.6101741790771484
15,0.16594141721725464,0.5282266736030579
16,0.17409327626228333,0.5942647457122803
17,0.15950334072113037,0.5634002685546875
18,0.15120470523834229,0.5041884183883667
19,0.14707481861114502,0.5184811353683472
20,0.14007940888404846,0.42353492975234985
21,0.14505746960639954,0.31339144706726074
22,0.1550772488117218,0.34158700704574585
23,0.19736358523368835,0.2807666063308716
24,0.16558730602264404,0.23733001947402954
25,0.17709341645240784,0.21048355102539062
26,0.14592719078063965,0.2269148826599121
27,0.15981373190879822,0.367023229598999
28,0.14231571555137634,0.2957025170326233
29,0.1417190432548523,0.1917545199394226
30,0.13088053464889526,0.1995411515235901
31,0.1360168755054474,0.1810816526412964
32,0.1324005126953125,0.16623377799987793
33,0.12736433744430542,0.20513999462127686
34,0.12662234902381897,0.1471514105796814
35,0.12335428595542908,0.1637338399887085
36,0.12059536576271057,0.20893877744674683
37,0.11986899375915527,0.16512858867645264
38,0.12305945158004761,0.17922621965408325
39,0.11887487769126892,0.2635064721107483
40,0.1159285306930542,0.17456263303756714
41,0.1268688142299652,0.16383576393127441
42,0.12052324414253235,0.16861486434936523
43,0.13213366270065308,0.15002763271331787
44,0.11694604158401489,0.15367275476455688
45,0.11514493823051453,0.18418151140213013
46,0.10912203788757324,0.2332392930984497
47,0.1106063723564148,0.17825442552566528
48,0.11666837334632874,0.1925327181816101
49,0.11825963854789734,0.21862894296646118
50,0.12074103951454163,0.17223268747329712
51,0.11324790120124817,0.16300922632217407
52,0.11174970865249634,0.14997047185897827
53,0.1166318953037262,0.16001814603805542
54,0.11486285924911499,0.19228428602218628
55,0.11154985427856445,0.17894649505615234
56,0.11393004655838013,0.17012101411819458
57,0.11194244027137756,0.154954195022583
58,0.11367076635360718,0.16261249780654907
59,0.11396819353103638,0.20504212379455566
60,0.1074753999710083,0.1504090428352356
61,0.11118292808532715,0.16810715198516846
62,0.11076986789703369,0.14035576581954956
63,0.11990144848823547,0.14637821912765503
64,0.11190509796142578,0.2103542685508728
65,0.11399176716804504,0.14442038536071777
66,0.12319457530975342,0.14466476440429688
67,0.11266690492630005,0.2348637580871582
68,0.11739784479141235,0.17566519975662231
69,0.11126461625099182,0.15535640716552734
70,0.11213642358779907,0.18163186311721802
71,0.11929282546043396,0.15885710716247559
72,0.1117779016494751,0.17356908321380615
73,0.1200711727142334,0.2489488124847412
74,0.10773402452468872,0.27607619762420654
75,0.1024843156337738,0.2675127387046814
76,0.10669618844985962,0.21541613340377808
77,0.10161617398262024,0.2144320011138916
78,0.10262727737426758,0.23635268211364746
79,0.09821528196334839,0.23741555213928223
80,0.09715676307678223,0.24730122089385986
81,0.09409105777740479,0.23187845945358276
82,0.09458053112030029,0.18260973691940308
83,0.09382164478302002,0.15896207094192505
84,0.09258320927619934,0.16481304168701172
85,0.09077748656272888,0.19915986061096191
86,0.09182947874069214,0.21857494115829468
87,0.09113988280296326,0.22233349084854126
88,0.09110799431800842,0.21227484941482544
89,0.09205245971679688,0.17758029699325562
90,0.09662103652954102,0.18176507949829102
91,0.09858226776123047,0.17684584856033325
92,0.09865027666091919,0.18400734663009644
93,0.09841609001159668,0.2331135869026184
94,0.10671836137771606,0.1558026671409607
95,0.1065518856048584,0.16873860359191895
96,0.11225932836532593,0.16443198919296265
97,0.10462704300880432,0.18977946043014526
98,0.10427650809288025,0.19002246856689453
99,0.09949588775634766,0.16111159324645996
100,0.10038697719573975,0.2082706093788147
101,0.09470948576927185,0.26694780588150024
102,0.09734368324279785,0.22432053089141846
103,0.09322306513786316,0.16547608375549316
104,0.09358540177345276,0.15634769201278687
105,0.09127476811408997,0.1716597080230713
106,0.09038865566253662,0.15778928995132446
107,0.08751580119132996,0.17712509632110596
108,0.0854220986366272,0.19372493028640747
109,0.08391672372817993,0.17563587427139282
110,0.08746519684791565,0.18197011947631836
111,0.08722555637359619,0.19833987951278687
112,0.08893382549285889,0.19068139791488647
113,0.08660829067230225,0.22483474016189575
114,0.08700010180473328,0.22020399570465088
115,0.0877179205417633,0.20036041736602783
116,0.08550199866294861,0.20364969968795776
117,0.08977189660072327,0.16690093278884888
118,0.08981356024742126,0.20204520225524902
119,0.08676430583000183,0.24264532327651978
120,0.09474194049835205,0.20677191019058228
121,0.09721806645393372,0.18830817937850952
122,0.1031351089477539,0.16056382656097412
123,0.09892097115516663,0.2312130331993103
124,0.10400158166885376,0.190629243850708
125,0.11038318276405334,0.19451993703842163
126,0.10189121961593628,0.1754419207572937
127,0.10208162665367126,0.1527613401412964
128,0.10287725925445557,0.16624432802200317
129,0.09577590227127075,0.20151764154434204
130,0.1018199622631073,0.18842893838882446
131,0.10116580128669739,0.19983446598052979
